Price,Close,High,Low,Open,Volume
Ticker,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS
Date,,,,,
2021-10-05,65701.9296875,66429.92890841412,64973.93046658587,66429.92890841412,24013921
2021-10-06,64882.921875,66247.92023141654,64791.921984572225,66065.92045056101,18956962
2021-10-07,65155.921875,65610.92132943435,64882.92220233938,65155.921875,13683532
2021-10-08,65064.9296875,65883.92880244755,65064.92968749999,65792.9289007867,14043287
2021-10-12,62789.9296875,64518.92775135869,62516.92999320652,64336.92795516304,31001484
2021-10-13,62607.9296875,63335.928869912794,62152.93019849201,62516.9297896984,24172015
2021-10-14,63153.9296875,63517.929282240635,62607.930295389044,62789.930092759365,19520641
2021-10-15,63790.91796875,64609.916915567046,63699.918085770325,63881.917851729675,18051612
2021-10-18,63881.93359375,63972.9334991542,62971.934539707974,63881.93359375,13486391
2021-10-19,64245.921875,64609.92143236544,64063.92209631728,64427.92165368272,9507991
2021-10-20,63972.93359375,64609.93293252134,63881.93368821124,64336.933215905054,10151638
2021-10-21,63881.93359375,64245.93321536681,63699.93378294159,63972.9334991542,10891094
2021-10-22,64063.92578125,64336.92546497692,63699.92620294744,63699.92620294744,8395448
2021-10-25,63881.93359375,64245.93321536681,63244.93425592058,63608.93387753739,10029621
2021-10-26,64700.93359375,65064.93322015647,64063.93424753868,64245.934060741914,10528252
2021-10-27,63790.91796875,64609.916915567046,63699.918085770325,64609.916915567046,10295316
2021-10-28,64336.93359375,65701.93218484794,63244.934720871635,63244.934720871635,20644902
2021-10-29,63517.92578125,65155.92386729943,63426.92588758059,64791.92429262178,17016151
2021-11-01,63608.93359375,64245.932928737486,63608.93359375,63881.933308744636,11503729
2021-11-02,65064.9296875,65701.92899912587,64336.93047421328,64427.93037587412,16812570
2021-11-03,64063.92578125,65246.924410733314,63790.926097523086,65246.924410733314,12770428
2021-11-04,64245.921875,65155.9207684136,64154.92198565864,64791.92121104816,11818987
2021-11-05,63881.93359375,65155.932269408826,63881.93359375,65155.932269408826,12667743
2021-11-08,64245.921875,64245.921875,63517.922760269124,64063.92209631728,11121981
2021-11-09,64154.94140625,64609.94099069149,63790.941738696805,63972.941572473406,11159589
2021-11-10,63881.93359375,64518.93293157941,63881.93359375,63972.9334991542,9422009
2021-11-11,63608.93359375,63699.933498748214,63335.933878755364,63608.93359375,11489122
2021-11-12,64245.921875,64518.92154302408,63608.92264961048,63881.92231763456,10087450
2021-11-15,64973.91796875,65428.917394301476,64518.91854319853,65246.91762408088,12420710
2021-11-16,64882.921875,65519.921107994385,64882.92187499999,65064.921655855534,10919239
2021-11-17,64336.93359375,65155.93274840877,64245.9336876768,64882.933030189175,11027606
2021-11-18,63881.93359375,64609.932836983615,63881.93359375,64336.933120771006,10144957
2021-11-19,64791.93359375,64973.93340721559,63790.93461968926,64063.93433988764,11954728
2021-11-22,68158.921875,68431.92156208277,66429.92385680908,66702.92354389185,27506623
2021-11-23,68522.921875,69159.92114873837,67794.92270501328,69159.92114873837,22029195
2021-11-24,68067.90625,69341.90449532086,67430.90712733957,69159.9047459893,15652305
2021-11-25,67066.921875,68340.92039094302,66975.92198100407,68340.92039094302,12559258
2021-11-26,65792.921875,67430.91992997925,65519.92219917013,66884.9205783195,13002242
2021-11-29,65792.921875,66429.92111860304,64973.922847510374,65246.922523340254,16682559
2021-11-30,64882.921875,67248.91902612202,64154.92275157783,66611.91979312763,30364841
2021-12-01,67703.9140625,68067.91360047043,65155.91729670699,65519.916834677424,21954856
2021-12-02,68977.9296875,68977.9296875,67157.93154271109,67248.93144995053,23652940
2021-12-03,68795.921875,69159.92146164022,67430.92342509922,68795.921875,18330240
2021-12-06,69432.921875,69796.9214654325,68158.92330848624,68340.92310370249,16391250
2021-12-07,70433.9296875,70706.92941497093,68795.93132267441,69250.9308684593,19232453
2021-12-08,70433.9296875,71525.92859738372,70160.92996002907,71252.9288699128,21558340
2021-12-09,71161.921875,71161.921875,70069.9230738491,70433.92267423273,21604528
2021-12-10,69978.9296875,70615.92904746425,69887.92977893369,70433.9292303316,9155219
2021-12-13,69887.9296875,71252.92831420898,69614.9299621582,70251.92932128906,15038750
2021-12-14,70069.9375,70251.93733766234,69341.93814935065,69614.93790584416,10976660
2021-12-15,70615.921875,70615.921875,69432.9231837951,69523.92308311856,9584939
2021-12-16,70797.90625,71434.905406491,70433.90673200514,71434.905406491,11996128
2021-12-17,70979.9140625,70979.9140625,69887.91538461538,69887.91538461538,13108479
2021-12-20,70160.9296875,70797.92904912452,69887.9299610895,70615.92923151751,11264375
2021-12-21,71070.9296875,71252.92950744239,70524.93022767286,70888.92986755763,14245298
2021-12-22,72253.90625,72253.90625,71707.90695843828,71798.90684036523,17105892
2021-12-23,72708.9140625,72799.91395494368,72162.91470783792,72617.91417005632,13577498
2021-12-24,73254.921875,73527.92158385094,72981.92216614907,72981.92216614907,12086380
2021-12-27,72981.90625,73345.90578241895,72617.90671758105,73345.90578241895,10783368
2021-12-28,73072.9140625,73163.91395547945,72526.91470462328,72981.91416952055,18226325
2021-12-29,72031.7578125,73311.50985485407,71757.52523199556,73311.50985485407,19794795
2021-12-30,71574.6953125,72671.62550886016,71391.87361310664,72123.16041068008,14236700
2022-01-04,71940.3359375,72397.39016836087,71574.6925528113,72031.74678367218,12427416
2022-01-05,70751.984375,72214.55769541343,69837.87604974161,72031.73603036176,25470640
2022-01-06,70294.953125,70934.82916124837,70020.72053803642,70112.13140035761,12931954
2022-01-07,71574.6953125,71666.10616219668,70751.9976652299,71391.87361310664,15163757
2022-01-10,71300.4453125,71391.85613982372,70477.74786658653,71391.85613982372,9947422
2022-01-11,72123.15625,72214.56709442331,71300.4586501901,71666.10202788339,13221123
2022-01-12,72123.15625,72763.03216096324,71848.92371673003,72671.62131653992,11000502
2022-01-13,71209.0546875,72488.80663310333,71209.0546875,72488.80663310333,13889401
2022-01-14,70660.5859375,71391.87272598642,70477.7642403784,71026.2293317432,10096725
2022-01-17,70843.421875,71117.65447580646,70294.95667338709,70934.83274193549,8785122
2022-01-18,70386.3515625,71117.63833198052,70020.70817775973,70934.81663961039,9592788
2022-01-19,69746.46875,70294.93377293578,69563.64707568807,69929.29042431193,10598290
2022-01-20,69929.3125,70112.13423202615,69380.84730392158,69655.0799019608,9708168
2022-01-21,69106.59375,69289.41542658731,68283.89620535714,69289.41542658731,15774888
2022-01-24,68649.5625,69289.43858189082,68283.91902463383,68923.79510652463,13691134
2022-01-25,67644.0234375,68558.13186233108,66912.73669763513,68375.31017736487,17766704
2022-01-26,67644.0234375,67644.0234375,67644.0234375,67644.0234375,0
2022-01-27,65175.9375,67644.03050490883,65175.93750000001,67461.20880084152,22274777
2022-01-28,67004.15625,67369.79966746249,65084.52830832197,65175.93916268759,21367447
2022-02-03,67004.15625,68466.72991984994,67004.15625,68466.72991984994,17744721
2022-02-04,67644.0234375,68192.48849239865,67095.55838260136,67918.25596494933,12730034
2022-02-07,66729.9140625,67278.37910958905,66181.44901541097,67186.96826840754,14240838
2022-02-08,66729.9140625,66729.9140625,66729.9140625,66729.9140625,0
2022-02-09,66729.9140625,66729.9140625,66729.9140625,66729.9140625,0
2022-02-10,68923.7734375,69289.41679791115,68283.8975567805,69106.59511770557,17746033
2022-02-11,68466.7265625,69015.19166179906,68192.49401285047,68558.13741238318,12205407
2022-02-14,67369.796875,68101.0836796133,66821.33177154002,68009.67282903663,13993255
2022-02-15,67369.796875,67826.8511278833,66821.33177154002,67735.44027730664,9320365
2022-02-16,68375.3046875,68466.71552264372,67826.8396766377,68192.48301721257,10767386
2022-02-17,68558.140625,69106.60575,68101.08635416666,68558.140625,13605382
2022-02-18,67918.25,68375.30417227455,67369.78499327053,68192.48250336474,10122226
2022-02-21,67918.25,67918.25,67918.25,67918.25,0
2022-02-22,67918.25,67918.25,67918.25,67918.25,0
2022-02-23,67918.25,67918.25,67918.25,67918.25,0
2022-02-24,65358.76171875,66090.0485631556,65175.9400076486,66090.0485631556,15759283
2022-02-25,65724.390625,66364.2664725313,65724.390625,65907.21229572322,13168484
2022-02-28,65724.390625,65724.390625,65724.390625,65724.390625,0
2022-03-02,65541.5625,66181.43828451882,65358.74084728033,66090.02745815899,12481430
2022-03-03,66638.515625,66821.33734139231,65998.63961762688,66090.05047582304,13232638
2022-03-04,66638.515625,66638.515625,66638.515625,66638.515625,0
2022-03-07,64079.00390625,64536.058142385875,63896.18221179565,63987.59305902282,18617138
2022-03-08,63530.54296875,63987.59723471223,62799.25614321043,62890.66699640288,15828269
2022-03-10,63530.54296875,63530.54296875,63530.54296875,63530.54296875,0
2022-03-11,63987.59375,64627.4696875,63713.36120535714,64444.647991071426,15787655
2022-03-14,64170.421875,64170.421875,63621.956730769234,63987.600160256414,9040993
2022-03-15,64170.421875,64170.421875,64170.421875,64170.421875,0
2022-03-16,64353.2421875,64444.65304287997,63713.366199840195,64170.42047674006,10175750
2022-03-17,64353.2421875,64353.2421875,64353.2421875,64353.2421875,0
2022-03-18,64627.484375,64810.30611297736,64170.430030056574,64536.073506011315,14410038
2022-03-21,63896.18359375,64901.70293499642,63896.18359375,64810.2920857922,11169002
2022-03-22,64261.82421875,64444.64590927276,63896.18083770448,63896.18083770448,9402666
2022-03-23,64444.65625,65084.53226950354,64261.834530141845,64536.06710992908,12398025
2022-03-24,63804.77734375,64261.83162271669,63621.95563216332,63621.95563216332,37943357
2022-03-25,63804.77734375,64170.42076692335,63621.95563216332,64079.009911130015,12986010
2022-03-28,63713.359375,63896.18106617647,63256.30514705882,63530.537683823524,12619289
2022-03-29,64170.421875,64261.8327323718,63804.77844551282,63987.600160256414,13686208
2022-03-30,64226.46875,64777.76891094421,64134.58538984263,64594.00219062947,12670187
2022-03-31,63950.80078125,64502.10078798491,63950.80078125,64226.45078461746,12510366
2022-04-01,63491.41015625,63858.94364485347,63399.52678409913,63858.94364485347,15916846
2022-04-04,63675.16015625,63675.16015625,63031.97672032828,63307.626764294735,11107905
2022-04-05,63583.28125,63950.81466763006,63491.39789559248,63767.04795881503,8467248
2022-04-06,62940.09375,63215.74379562044,62940.09375,63031.97709854014,15517308
2022-04-07,62480.6796875,62940.09644990809,62480.67968749999,62940.09644990809,20683327
2022-04-08,62296.90625,62756.32296275811,62205.02290744837,62572.55627765487,15453191
2022-04-11,62388.796875,62572.56358155376,61929.380108615616,62296.91352172312,12263735
2022-04-12,61561.84375,62205.027192164176,61561.84375,62113.143843283586,13924389
2022-04-13,63123.8671875,63399.51726255459,61745.616812227076,61837.500170578605,17378619
2022-04-14,62021.2578125,63123.85795138889,62021.2578125,63123.85795138889,16409494
2022-04-15,61194.3203125,61837.503859328084,61102.43694866742,61745.620495495496,13176415
2022-04-18,61286.19921875,61653.7326473482,60734.8990758527,61102.4325044509,10119203
2022-04-19,61837.5,62480.68350668647,61561.84992570579,61653.733283803864,12959434
2022-04-20,61929.37890625,61929.37890625,61102.42874281343,61561.84550027819,16693293
2022-04-21,62205.03125,62756.33137924668,62021.26454025111,62113.147895125556,12847448
2022-04-22,61561.84375,61837.49379664179,61286.19370335821,61745.610447761195,11791478
2022-04-25,60918.66015625,61286.19355085784,60918.66015625,61102.42685355392,11016474
2022-04-26,60734.8984375,61286.19857460287,60734.8984375,61010.54850605143,12946923
2022-04-27,59724.1796875,60183.59645432692,59632.29633413461,60091.71310096153,18122084
2022-04-28,59540.41796875,60183.601496190204,59264.76788556134,60091.71813512732,16895527
2022-04-29,61929.37890625,62113.14560923591,59724.178470419145,59816.061821912095,26190390
2022-05-02,61837.5,62113.1500742942,61102.43313521545,61194.31649331352,14106184
2022-05-03,62021.2578125,62848.207916666666,61837.491122685184,61929.37446759259,14168875
2022-05-04,62388.796875,62848.21364138439,62021.26346189249,62480.680228276884,11505248
2022-05-06,61102.43359375,61653.73374647556,61102.43359375,61561.85038768797,14356156
2022-05-10,60367.3671875,60918.66734446347,59999.833749524354,60551.13390648783,17235605
2022-05-11,60367.3671875,60918.66734446347,59907.95039003044,60183.60046851217,12330920
2022-05-12,59632.30078125,60183.60094255586,59632.30078125,59907.95086190293,16414188
2022-05-13,61102.43359375,61286.200311325185,59907.94992951128,59999.83328829887,14551536
2022-05-16,60918.66015625,61929.376991421566,60734.89345894608,61653.726945465685,11937555
2022-05-17,62113.140625,62388.79065735947,61194.30718380178,61194.30718380178,15680447
2022-05-18,62572.5546875,63123.85472879956,62113.13798641704,62756.32136793319,16486319
2022-05-19,62021.2578125,62113.14115740741,61102.424363425926,61102.424363425926,17073727
2022-05-20,62480.6796875,62848.213097426466,62205.02963005514,62296.91298253676,12109671
2022-05-23,62388.796875,63215.747054491905,62113.14681516937,63215.747054491905,13684088
2022-05-24,61102.43359375,62205.033899201124,61102.43359375,62021.26718162594,15482576
2022-05-25,61010.546875,61653.730351091865,60551.13010636295,61286.19693618223,15150490
2022-05-26,60551.140625,61745.62443095599,60183.60714624431,60918.67410375569,15970890
2022-05-27,61102.43359375,61469.96702890038,60826.783517387215,61286.200311325185,11405555
2022-05-30,62205.03125,62296.914604874444,61469.96441100443,62021.26454025111,14255484
2022-05-31,61929.37890625,62021.26225774296,61286.195445799334,62021.26225774296,24365002
2022-06-02,61286.19921875,61561.849290198654,61010.54914730135,61194.31586160045,14959443
2022-06-03,61378.07421875,61837.49094194424,61378.07421875,61745.60759730539,8222883
2022-06-07,60183.58984375,61010.539933206106,60091.7065004771,60826.773246660305,19355755
2022-06-08,59999.828125,60367.36152852221,59999.828125,60091.711475880555,12483180
2022-06-09,59907.9453125,59907.9453125,59264.76185055598,59816.06196079371,25790725
2022-06-10,58621.58203125,59172.88217574452,58621.58203125,58805.34874608151,22193552
2022-06-13,57059.56640625,57702.74992451691,57059.56640625,57335.21648550725,22157816
2022-06-14,56875.796875,57151.44694063005,56140.73003331987,56232.61338852989,24606419
2022-06-15,55773.1953125,56508.26213704695,55313.77854715815,56324.49543091021,26811224
2022-06-16,55956.96484375,56783.91506311576,55589.43141292077,56324.49827457922,23394895
2022-06-17,54946.2421875,55038.12553563963,54578.70879494147,54578.70879494147,29053450
2022-06-20,53935.52734375,55038.12756202087,53384.22723461456,54946.24421049829,34111306
2022-06-21,53751.7578125,54394.941239316235,53476.1077724359,53935.52450587606,25148109
2022-06-22,52924.8125,54303.062825520836,52924.8125,54211.17947048611,23334687
2022-06-23,52741.04296875,53292.34306946864,52189.74286803136,53016.69301910932,28338608
2022-06-24,53659.87890625,54303.06238629067,53016.695426209335,53200.46213479238,23256103
2022-06-27,54027.4140625,55038.13099224064,53567.997276254246,54211.1807769983,18122236
2022-06-28,54578.70703125,54670.590376420456,53935.523615056816,54394.94034090909,13540538
2022-06-29,53618.20703125,54357.76850754311,53618.20703125,54080.432953933196,14677138
2022-06-30,52693.75,53248.42105263158,52693.75,52878.6403508772,18915142
2022-07-01,51954.203125,53155.99074177046,51676.86752112989,52601.31953403025,24982097
2022-07-04,52786.1953125,53063.5308395359,51491.962852999124,51861.743555713656,17807126
2022-07-05,52878.6484375,53803.10033326049,52878.6484375,53248.429195804194,14216539
2022-07-06,52139.08203125,52971.08865940825,52139.08203125,52971.08865940825,16820461
2022-07-07,53803.09765625,54265.323581131874,52046.639141698884,52139.084326675256,21322833
2022-07-08,54265.31640625,54819.98744277044,53803.09054248296,54172.8712334966,15339271
2022-07-11,54357.7734375,55097.334980867345,54265.328244579076,54819.999402104586,13042624
2022-07-12,53710.66015625,54265.33134547117,53710.66015625,54172.88614726764,9336061
2022-07-13,53618.20703125,54172.87813846983,53618.20703125,53895.54258485992,10841315
2022-07-14,53155.984375,53803.10070652174,53063.53918478261,53155.984375,15067012
2022-07-15,55467.1171875,55467.1171875,53710.658476562494,53987.994062499994,18685583
2022-07-18,57223.57421875,57316.01941134895,55929.3415223647,56021.78671496365,20832517
2022-07-19,56299.1171875,56853.78829279557,55652.00089798851,56761.34310857964,15248261
2022-07-20,55929.34375,57408.46689049587,55929.34375,57131.131301652895,16782238
2022-07-21,57131.12109375,57223.56627351335,56114.22411635316,56484.00483540655,12291374
2022-07-22,56668.890625,57500.89717577487,56576.445452691674,57131.11648654159,10261310
2022-07-25,56484.0078125,57223.56928958674,56206.67225859247,56299.117443228315,9193681
2022-07-26,57038.68359375,57223.573978170585,56206.67686385738,56206.67686385738,6597211
2022-07-27,57131.12109375,57223.56627351335,56576.4500151699,56668.895194933255,7320997
2022-07-28,57223.57421875,57870.69056694265,56946.238640953154,57593.3549891458,10745302
2022-07-29,56761.34765625,57870.68995572068,56668.90246462744,57685.79957247557,15093120
2022-08-01,56668.890625,57038.671314233274,55744.4389019168,56391.55510807504,13154816
2022-08-02,57038.68359375,57223.573978170585,56391.56724827796,56576.45763269854,13614895
2022-08-03,56668.890625,56946.226141924955,56391.55510807504,56946.226141924955,10053861
2022-08-04,56853.78515625,57131.120693597564,56576.44961890244,57038.67551448171,9125439
2022-08-05,56853.78515625,57223.565872713414,56576.44961890244,57038.67551448171,9567620
2022-08-08,56206.6796875,56761.35086862664,56021.78929379112,56761.35086862664,11313150
2022-08-09,55467.1171875,56114.2335546875,55097.33640625,56021.788359374994,18251170
2022-08-10,54635.109375,54727.554568527914,54172.8834073604,54450.21898794416,18084349
2022-08-11,55374.66015625,55467.105331803,54819.98910293197,55097.324629590985,15141941
2022-08-12,55652.0078125,56114.23379100914,54912.44624688538,55004.891442587206,10786658
2022-08-16,56391.56640625,56946.23755122951,55744.45007044057,55929.34045210041,15036727
2022-08-17,55836.89453125,56576.4560482202,55744.44934162873,56484.01085859892,9061518
2022-08-18,56853.78515625,57223.565872713414,55467.10746951219,55744.44300685976,16372754
2022-08-19,56299.1171875,56946.2334770115,56021.78163485222,56761.34310857964,6923679
2022-08-22,55467.1171875,55836.897968749996,55282.226796874995,55744.45277343749,8259865
2022-08-23,54635.109375,55097.33534263959,54542.66418147208,54542.66418147208,9041629
2022-08-24,54542.66015625,55004.886089777545,54542.66015625,54727.55052966102,8888486
2022-08-25,55189.7734375,55189.7734375,54542.65716603852,54727.54752931323,5767902
2022-08-26,55467.1171875,56299.123945312494,55374.6719921875,55744.45277343749,9499995
2022-08-29,54172.88671875,54450.222316286265,54172.88671875,54265.33191792876,9841329
2022-08-30,54357.7734375,54542.663823341834,53895.54747289541,54265.328244579076,9690044
2022-08-31,55189.7734375,55374.66380077471,53803.0957129397,53803.0957129397,14203512
2022-09-01,53987.98828125,54450.2142083155,53895.5430958369,54265.3238374893,14905777
2022-09-02,53155.984375,54172.88146739131,53155.984375,53895.54589673913,15040310
2022-09-05,52786.1953125,53433.311542250434,52508.8597854641,53063.5308395359,11425977
2022-09-06,52786.1953125,53248.42119089317,52601.304961142734,52878.64048817863,7503086
2022-09-07,51769.3125,52416.428906249996,51676.86729910714,52416.428906249996,17384854
2022-09-08,51399.5234375,52139.08492580936,51399.5234375,51954.19455373201,18000016
2022-09-13,53710.66015625,54080.44094906411,52508.87257960413,52693.76297601119,17166581
2022-09-14,52508.8671875,52878.64794234155,51861.75086652729,51954.19605523768,12524961
2022-09-15,51769.3125,52786.20970982143,51769.3125,52693.764508928565,11664819
2022-09-16,51954.203125,52139.093527580066,51307.08671596975,51399.53191725978,13456503
2022-09-19,52139.08203125,52693.75311668883,51769.30130762412,52046.63685034353,12278653
2022-09-20,51584.4140625,52693.75630040323,51584.4140625,52139.08518145161,14041465
2022-09-21,51122.19140625,51307.08179108273,50844.85582900091,51214.636598666366,11863700
2022-09-22,50290.1796875,50567.515237247244,50197.73450425092,50475.07005399816,12786510
2022-09-23,50382.625,50752.40573394496,50105.289449541284,50290.179816513766,10555964
2022-09-26,49827.94921875,50105.28474315863,49550.61369434137,49643.058869144246,15008449
2022-09-27,50105.28515625,50105.28515625,49458.16892729474,49735.50445398985,16631289
2022-09-28,48903.5078125,50290.18572778828,48533.72703508979,49827.95975602552,19991129
2022-09-29,48960.27734375,49984.161470710555,48960.27734375,49611.83996999763,13882080
2022-09-30,49425.68359375,49891.08551082862,48215.63860934557,48681.0405264242,22503249
2022-10-04,51380.37109375,51566.53185858243,50728.8084168365,51473.451476166214,19148435
2022-10-05,52125.015625,53241.98024553571,51566.53331473214,52962.73909040178,22458970
2022-10-06,52404.2578125,53335.0616812833,52404.2578125,52776.57936001332,14944446
2022-10-07,52311.18359375,52962.74637872553,51380.379615213526,52031.94240018906,16886813
2022-10-11,51566.52734375,51845.76846655009,50263.40210401625,50635.72360108303,21437877
2022-10-12,51938.85546875,53055.820102486556,51380.373151881715,51845.77508260529,18408910
2022-10-13,51380.37109375,52218.094535495926,51380.37109375,51566.53185858243,13784602
2022-10-14,52404.2578125,52590.41858625666,51938.85587810835,52311.17742562167,12924326
2022-10-17,52683.5,53055.82155477032,51845.776501766784,51938.85689045936,13641878
2022-10-18,52590.41796875,53148.90028346239,51938.85526825221,52776.5787403208,14820702
2022-10-19,51938.85546875,52962.73971634184,51845.77508260529,52776.57894405242,12660652
2022-10-20,51659.62109375,52125.023085585584,51287.29950028153,51380.37989864864,17107653
2022-10-21,52031.9375,52404.25905635063,51287.29438729875,51287.29438729875,11456060
2022-10-24,53521.2265625,53521.2265625,52776.583410326086,53055.824592391305,16944503
2022-10-25,53707.3828125,54545.10628791161,53055.82010940208,53055.82010940208,17405678
2022-10-26,55289.74609375,55475.90685500842,53707.37962305346,53986.62076494108,20824967
2022-10-27,55382.83203125,55941.31437106093,54824.34969143908,55568.992811186974,21756712
2022-10-28,53335.0546875,55103.581806282724,53241.974312827224,54824.340682264396,20924937
2022-10-31,55289.74609375,55755.14799689605,53986.62076494108,54079.70114557029,18999514
2022-11-01,55848.23046875,56127.471621093755,55382.82854817709,55755.15008463542,17201647
2022-11-02,55475.90625,55848.227768456374,55196.665111157716,55568.98662961409,13202919
2022-11-03,55103.5859375,55662.06822740709,54079.70173933699,54545.10364759291,17492162
2022-11-04,55289.74609375,55382.82647437921,54358.94228745792,55010.50495186238,12445841
2022-11-07,56034.39453125,56127.474920836794,55289.75141455565,55568.99258331603,12437246
2022-11-08,57523.67578125,57616.75616277306,56313.63082145024,56313.63082145024,18273898
2022-11-09,57709.83203125,57895.992779737906,57058.26941154234,57709.83203125,14045592
2022-11-10,56220.5546875,57244.4389616101,56220.5546875,57151.35857305464,21087633
2022-11-11,58547.55859375,58826.799731717016,57989.07631781598,58733.71935239468,20037163
2022-11-14,57616.7578125,58547.56165438207,57430.59704412359,58547.56165438207,15973416
2022-11-15,58082.1640625,58175.244453625804,57337.52093349359,57896.0032802484,12310986
2022-11-16,58361.39453125,58361.39453125,57430.590790719696,58082.153409090904,12909260
2022-11-17,57151.359375,57709.84171416938,57058.27898513844,57709.84171416938,13298296
2022-11-18,57523.67578125,58082.15807038835,57151.35425515777,57523.67578125,12236503
2022-11-21,57151.359375,57523.68093444625,56592.87703583062,57151.359375,9378097
2022-11-22,56406.71484375,56965.19716893564,56127.47368115718,56685.95600634282,9411289
2022-11-23,56779.03125,57058.27238729508,56499.79011270492,56965.19200819672,8765050
2022-11-24,57151.359375,57430.60054458469,56685.957425692184,56965.198595276874,8125010
2022-11-25,56779.03125,57430.593903688525,56592.87049180328,57151.352766393444,6677933
2022-11-28,55941.30859375,56313.63011517263,55662.067452683026,56313.63011517263,8589032
2022-11-29,56406.71484375,56406.71484375,55662.07174350247,55755.152131033414,7014160
2022-11-30,57896.0,57896.0,56034.3922829582,56220.55305466238,19768903
2022-12-01,58268.3203125,58826.8026158147,57989.07916084265,58733.722231928914,16631445
2022-12-02,56220.5546875,58175.242847164736,56220.5546875,58175.242847164736,15331184
2022-12-05,56127.46875,56872.11178482587,55848.2276119403,56685.9510261194,13767787
2022-12-06,55103.5859375,55941.30937236064,55103.5859375,55662.06822740709,13888300
2022-12-07,54824.34765625,55475.91036184211,54452.026110197374,54731.26726973685,12100662
2022-12-08,55103.5859375,55103.5859375,54545.10364759291,54638.18402924409,12986815
2022-12-09,56220.5546875,56406.71546461093,55196.670413389904,55196.670413389904,10529632
2022-12-12,55382.83203125,55848.23398109244,55289.75164128152,55755.15359112395,9036472
2022-12-13,55568.9921875,56127.47452104271,55289.75102072865,55475.91179857621,9040873
2022-12-14,56313.640625,56406.72102272727,55662.077840909085,55662.077840909085,8207485
2022-12-15,55196.67578125,56034.399359717536,55196.67578125,55662.07776928752,8716039
2022-12-16,55382.83203125,55382.83203125,54265.867351628156,54265.867351628156,13033596
2022-12-19,55382.83203125,55755.15359112395,55010.51047137605,55382.83203125,7696187
2022-12-20,54545.109375,55010.51133212457,54452.02898357509,54917.43094069966,9284761
2022-12-21,53986.625,55010.50926724138,53986.625,54638.18771551724,10356971
2022-12-22,55010.50390625,55010.50390625,54079.70011765017,54079.70011765017,10720630
2022-12-23,54079.69921875,54358.94035068846,53707.37770949871,54172.77959606282,9829407
2022-12-26,53893.53515625,54079.69589944948,53707.374413050515,53986.61552784974,6756411
2022-12-27,54079.69921875,54358.94035068846,53893.53846412435,53986.61884143717,10667027
2022-12-28,53012.89453125,53949.51810954064,52825.56981559187,53949.51810954064,14665410
2022-12-29,51795.28125,52638.24242766727,51795.28125,52450.917721518985,11295935
2023-01-02,51982.61328125,52544.587478885136,51701.62618243243,51982.61328125,10031448
2023-01-03,51888.9375,52450.91155234657,51045.97642148015,51888.9375,13547030
2023-01-04,54136.83203125,54324.156709558825,52076.260569852944,52169.92290900736,20188071
2023-01-05,54511.48828125,55073.46238724227,53949.51417525773,54511.48828125,15682826
2023-01-06,55260.7890625,55635.438479872886,54230.50316472458,54605.152582097464,17334989
2023-01-09,56853.046875,56853.046875,55822.76101729819,55916.42336799835,18640107
2023-01-10,56572.0546875,57227.691082884936,56103.74297651076,56384.730003104305,14859797
2023-01-11,56665.71875,57321.35516528926,56478.39405991736,57134.030475206615,12310751
2023-01-12,56665.71875,57321.35516528926,56103.74467975207,57227.69282024793,16102561
2023-01-13,56946.7109375,57321.3603515625,56572.0615234375,56665.723876953125,12510328
2023-01-16,57227.6953125,57696.00705810147,56946.70826513912,57415.02001074059,10039972
2023-01-17,57134.03125,57602.342981557376,56759.3818647541,57321.35594262295,9831456
2023-01-18,56572.0546875,57134.028740687085,56103.74297651076,56853.041714093546,11584041
2023-01-19,57602.34765625,57602.34765625,56572.06176321138,56665.72411712398,12808490
2023-01-20,57883.328125,58351.63984122168,57227.691722289645,58164.315154733005,9646327
2023-01-25,59288.26171875,59662.91108190166,59007.27469638625,59475.586400325825,39217
2023-01-26,59756.5703125,59850.23264841301,59288.25863293496,59756.5703125,54188
2023-01-27,60505.8828125,60880.53224167957,59850.24631143576,60318.558097910216,44282
2023-01-30,59288.26171875,60786.859171356635,59100.93703717417,60786.859171356635,59628
2023-01-31,57508.6875,59662.9217223127,57134.03807003257,59475.59700732899,163847
2023-02-01,57134.03125,58726.291137295084,57134.03125,58632.6287909836,98585
2023-02-02,59475.59765625,59850.24709030512,58632.636429625985,59194.610580708664,65992
2023-02-03,59475.59765625,59943.9094488189,59007.28586368111,59850.24709030512,47567
2023-02-06,57696.0,59007.27272727273,57696.0,58819.94805194805,144104
2023-02-07,58070.65234375,58538.9640561996,57696.002973790324,57976.990001260085,32873
2023-02-08,59100.9375,59288.26218304279,58445.301109350235,58819.95047543581,42558
2023-02-09,59288.26171875,59288.26171875,58351.638310870854,59007.27469638625,48035
2023-02-10,58913.61328125,59007.275623509544,58445.30156995231,58632.62625447138,44786
2023-02-13,58913.61328125,59007.275623509544,58351.63922769277,58913.61328125,59395
2023-02-14,59194.6015625,59850.23797221123,59194.6015625,59569.250939477846,70606
2023-02-15,58257.98046875,59850.24038509847,58070.655772709,59850.24038509847,58370
2023-02-16,59662.921875,59662.921875,58445.31122448979,58538.97358222135,41448
2023-02-17,58632.6328125,59288.26928164936,58445.30810702875,58913.61987070687,28613
2023-02-20,58726.29296875,59007.280016447374,57883.33182565789,58913.617667214916,29846
