Date,005930.KS
2023-12-11,66635.58333333333
2023-12-12,66688.98515625
2023-12-13,66724.97213541667
2023-12-14,66753.09427083333
2023-12-15,66779.655078125
2023-12-18,66828.27317708333
2023-12-19,66891.13424479167
2023-12-20,66979.35755208334
2023-12-21,67081.79850260417
2023-12-22,67200.09283854166
2023-12-26,67320.02252604166
2023-12-27,67474.9802734375
2023-12-28,67641.07897135416
2024-01-02,67838.98352864584
2024-01-03,68008.14186197917
2024-01-04,68182.02858072917
2024-01-05,68349.570703125
2024-01-08,68486.96822916667
2024-01-09,68584.57604166666
2024-01-10,68678.92903645833
2024-01-11,68778.0103515625
2024-01-12,68842.18873697917
2024-01-15,68901.66881510416
2024-01-16,68956.29290364584
2024-01-17,68996.52115885417
2024-01-18,69054.24967447917
2024-01-19,69158.20240885417
2024-01-22,69276.46087239584
2024-01-23,69416.93287760417
2024-01-24,69528.76380208334
2024-01-25,69642.18834635416
2024-01-26,69750.8021484375
2024-01-29,69848.38736979167
2024-01-30,69926.93151041666
2024-01-31,69981.56263020834
2024-02-01,70029.91692708334
2024-02-02,70103.77005208333
2024-02-05,70179.141796875
2024-02-06,70249.76236979167
2024-02-07,70326.77265625
2024-02-08,70391.02630208334
2024-02-13,70466.46536458333
2024-02-14,70500.57434895834
2024-02-15,70512.41653645833
2024-02-16,70522.64283854167
2024-02-19,70545.63346354167
2024-02-20,70559.06940104166
2024-02-21,70567.72434895833
2024-02-22,70584.31796875
2024-02-23,70608.82734375
2024-02-26,70638.08776041666
2024-02-27,70646.735546875
2024-02-28,70660.1640625
2024-02-29,70675.19388020833
2024-03-04,70726.81822916666
2024-03-05,70749.80143229167
2024-03-06,70782.241796875
2024-03-07,70795.59518229167
2024-03-08,70829.65130208334
2024-03-11,70831.916796875
2024-03-12,70842.18046875
2024-03-13,70857.262890625
2024-03-14,70886.63567708334
2024-03-15,70879.3765625
2024-03-18,70876.91354166667
2024-03-19,70880.79544270833
2024-03-20,70942.08697916666
2024-03-21,71019.42044270833
2024-03-22,71087.20690104166
2024-03-25,71129.56197916667
2024-03-26,71187.90651041667
2024-03-27,71216.59270833334
2024-03-28,71259.098828125
2024-03-29,71309.68932291666
2024-04-01,71395.31158854166
2024-04-02,71535.336328125
2024-04-03,71660.952734375
2024-04-04,71807.37395833334
2024-04-05,71969.67408854167
2024-04-08,72149.5046875
2024-04-09,72321.301953125
2024-04-11,72502.69700520833
2024-04-12,72664.93893229167
2024-04-15,72823.884765625
2024-04-16,72973.10924479166
2024-04-17,73093.56809895833
2024-04-18,73177.42317708333
2024-04-19,73222.88502604167
2024-04-22,73242.73932291666
2024-04-23,73272.11223958334
2024-04-24,73349.52005208333
2024-04-25,73401.26236979167
2024-04-26,73443.471875
2024-04-29,73487.27486979167
2024-04-30,73569.38424479167
2024-05-02,73645.155078125
2024-05-03,73689.02356770834
2024-05-07,73806.46888020834
2024-05-08,73922.320703125
2024-05-09,74002.99583333333
2024-05-10,74090.00911458333
2024-05-13,74146.684765625
2024-05-14,74220.88359375
2024-05-16,74306.23098958333
2024-05-17,74385.14544270834
2024-05-20,74472.137109375
2024-05-21,74559.092578125
2024-05-22,74639.62265625
2024-05-23,74728.16458333333
2024-05-24,74781.47161458334
2024-05-27,74857.18450520834
2024-05-28,74937.70729166667
2024-05-29,74975.026953125
2024-05-30,74981.94361979167
2024-05-31,74964.95520833334
2024-06-03,75002.31119791667
2024-06-04,75046.01263020834
2024-06-05,75134.48932291666
2024-06-07,75203.834765625
2024-06-10,75261.90846354167
2024-06-11,75297.634375
2024-06-12,75341.423046875
2024-06-13,75415.64348958334
2024-06-14,75537.74674479167
2024-06-17,75627.86770833333
2024-06-18,75745.204296875
2024-06-19,75819.61302083333
2024-06-20,75862.17734375
2024-06-21,75885.50143229167
2024-06-24,75929.58684895834
2024-06-25,75949.78177083333
2024-06-26,75979.57486979167
2024-06-27,75998.20872395833
2024-06-28,75989.619921875
2024-07-01,75992.25911458333
2024-07-02,75946.87057291667
2024-07-03,75915.89036458333
2024-07-04,75910.72447916666
2024-07-05,75958.567578125
2024-07-08,76011.23463541667
2024-07-09,76084.74231770834
2024-07-10,76150.245703125
2024-07-11,76218.93645833334
2024-07-12,76260.18333333333
2024-07-15,76373.63567708334
2024-07-16,76520.77864583333
2024-07-17,76640.63450520833
2024-07-18,76795.724609375
2024-07-19,76934.62760416667
2024-07-22,77060.623046875
2024-07-23,77151.46223958333
2024-07-24,77248.56966145833
2024-07-25,77313.54453125
2024-07-26,77386.55950520834
2024-07-29,77451.59127604167
2024-07-30,77505.40247395834
2024-07-31,77612.25065104167
2024-08-01,77647.00078125
2024-08-02,77625.46875
2024-08-05,77497.69049479166
2024-08-06,77395.605859375
2024-08-07,77341.70572916667
2024-08-08,77268.50169270833
2024-08-09,77217.80338541667
2024-08-12,77192.77708333333
2024-08-13,77153.38515625
2024-08-14,77139.686328125
2024-08-16,77185.43567708334
2024-08-19,77191.02643229166
2024-08-20,77244.68776041667
2024-08-21,77267.88854166666
2024-08-22,77284.68567708334
2024-08-23,77330.25690104166
2024-08-26,77377.314453125
2024-08-27,77419.54791666666
2024-08-28,77436.20963541667
2024-08-29,77420.681640625
2024-08-30,77376.35846354166
2024-09-02,77335.244140625
2024-09-03,77289.19153645834
2024-09-04,77210.94231770834
2024-09-05,77095.80013020833
2024-09-06,76945.430859375
2024-09-09,76756.53938802083
2024-09-10,76570.75709635417
2024-09-11,76336.85436197916
2024-09-12,76103.05149739583
2024-09-13,75832.29192708334
2024-09-19,75566.24251302083
2024-09-20,75288.97942708334
2024-09-23,75002.08216145834
2024-09-24,74716.82858072917
2024-09-25,74404.865234375
2024-09-26,74134.71139322917
2024-09-27,73857.48561197917
2024-09-30,73536.59856770834
2024-10-02,73212.47740885416
2024-10-04,72832.0111328125
2024-10-07,72417.81165364584
2024-10-08,71987.46868489584
2024-10-10,71528.05390625
2024-10-11,71075.107421875
2024-10-14,70625.37721354167
2024-10-15,70254.5953125
2024-10-16,69822.571875
2024-10-17,69377.701953125
2024-10-18,68940.82727864584
2024-10-21,68497.50247395833
2024-10-22,68073.3568359375
2024-10-23,67694.36328125
2024-10-24,67260.47037760417
2024-10-25,66845.81087239583
2024-10-28,66492.45598958334
2024-10-29,66155.31712239583
2024-10-30,65805.26861979166
2024-10-31,65460.0533203125
2024-11-01,65053.65078125
2024-11-04,64666.580794270834
2024-11-05,64318.00501302083
2024-11-06,64096.4388671875
2024-11-07,63857.183919270836
2024-11-08,63577.700455729166
2024-11-11,63286.780078125
2024-11-12,62942.6134765625
2024-11-13,62546.772265625
2024-11-14,62129.96334635417
2024-11-15,61753.68079427083
2024-11-18,61380.902994791664
2024-11-19,61032.20989583333
2024-11-20,60657.697591145836
2024-11-21,60310.62154947917
2024-11-22,59957.07721354167
2024-11-25,59643.90572916667
2024-11-26,59362.93157552083
2024-11-27,59054.43990885417
2024-11-28,58723.36315104167
2024-11-29,58409.8578125
2024-12-02,58081.8259765625
2024-12-03,57752.18606770833
2024-12-04,57445.01360677083
2024-12-05,57187.7451171875
2024-12-06,56953.02578125
2024-12-09,56708.5947265625
2024-12-10,56496.379166666666
2024-12-11,56305.06822916667
2024-12-12,56165.38671875
2024-12-13,56006.426432291664
2024-12-16,55869.933984375
2024-12-17,55731.70696614583
2024-12-18,55606.407552083336
2024-12-19,55458.4330078125
2024-12-20,55299.1931640625
2024-12-23,55164.11927083333
2024-12-24,55003.39759114583
2024-12-26,54831.986979166664
2024-12-27,54711.775716145836
2024-12-30,54586.6580078125
2025-01-02,54476.11614583333
2025-01-03,54375.387044270836
2025-01-06,54310.399088541664
2025-01-07,54259.909765625
2025-01-08,54233.886328125
2025-01-09,54188.325455729166
2025-01-10,54102.249283854166
2025-01-13,54020.89212239583
2025-01-14,53933.044596354164
2025-01-15,53850.026171875
2025-01-16,53780.010546875
2025-01-17,53721.248372395836
2025-01-20,53634.9626953125
2025-01-21,53590.732161458334
2025-01-22,53570.846028645836
2025-01-23,53505.615494791666
2025-01-24,53416.12884114583
2025-01-31,53313.56204427083
2025-02-03,53186.584700520834
2025-02-04,53101.8390625
2025-02-05,53013.881184895836
2025-02-06,52961.620442708336
2025-02-07,52909.3265625
2025-02-10,52887.966796875
2025-02-11,52873.08639322917
2025-02-12,52892.17571614583
2025-02-13,52943.60657552083
2025-02-14,53037.10364583333
2025-02-17,53141.920247395836
2025-02-18,53203.17493489583
2025-02-19,53241.988997395834
2025-02-20,53282.386979166666
2025-02-21,53335.699479166666
2025-02-24,53356.57135416667
2025-02-25,53382.28333333333
2025-02-26,53367.50208333333
2025-02-27,53341.36822916667
2025-02-28,53318.2701171875
2025-03-04,53308.108658854166
2025-03-05,53310.82864583333
2025-03-06,53328.135416666664
2025-03-07,53335.673502604164
2025-03-10,53351.297135416666
2025-03-11,53355.590104166666
2025-03-12,53374.58001302083
2025-03-13,53401.6333984375
2025-03-14,53418.98424479167
2025-03-17,53483.55026041667
2025-03-18,53517.39166666667
2025-03-19,53562.652083333334
2025-03-20,53643.675520833334
2025-03-21,53771.75983072917
2025-03-24,53868.9873046875
2025-03-25,53983.925455729164
2025-03-26,54126.5302734375
2025-03-27,54267.562174479164
2025-03-28,54373.813736979166
2025-03-31,54453.69518229167
2025-04-01,54542.41640625
2025-04-02,54639.27819010417
2025-04-03,54713.23033854167
2025-04-04,54746.334635416664
2025-04-07,54707.5216796875
2025-04-08,54681.76276041667
2025-04-09,54616.88072916667
2025-04-10,54627.22063802083
2025-04-11,54630.93203125
2025-04-14,54670.55846354167
2025-04-15,54719.99225260417
2025-04-16,54741.564453125
2025-04-17,54759.919140625
2025-04-18,54791.318033854164
2025-04-21,54829.2390625
2025-04-22,54858.980859375
2025-04-23,54887.16223958333
2025-04-24,54925.1123046875
2025-04-25,54963.06236979167
2025-04-28,55023.815625
2025-04-29,55107.36236979167
2025-04-30,55158.31783854167
2025-05-02,55186.36380208333
2025-05-07,55201.4138671875
2025-05-08,55221.3482421875
2025-05-09,55213.62415364583
2025-05-12,55250.12981770833
2025-05-13,55273.54290364583
2025-05-14,55305.144856770836
2025-05-15,55331.852864583336
2025-05-16,55350.37194010417
2025-05-19,55337.86028645833
2025-05-20,55297.68053385417
2025-05-21,55259.1095703125
2025-05-22,55207.4169921875
2025-05-23,55162.18834635417
2025-05-26,55126.7767578125
2025-05-27,55088.031575520836
2025-05-28,55086.926432291664
2025-05-29,55118.402604166666
2025-05-30,55151.5166015625
2025-06-02,55202.5978515625
2025-06-04,55265.172526041664
2025-06-05,55358.80703125
2025-06-09,55463.905989583334
2025-06-10,55560.806380208334
2025-06-11,55648.00592447917
2025-06-12,55731.910481770836
2025-06-13,55796.16171875
2025-06-16,55795.1822265625
2025-06-17,55808.942708333336
2025-06-18,55835.89244791667
2025-06-19,55825.3376953125
2025-06-20,55795.274674479166
2025-06-23,55760.182291666664
2025-06-24,55777.43125
2025-06-25,55781.732747395836
2025-06-26,55761.506184895836
2025-06-27,55777.440690104166
2025-06-30,55816.2037109375
2025-07-01,55845.18020833333
2025-07-02,55884.043619791664
2025-07-03,55991.99518229167
2025-07-04,56116.2744140625
2025-07-07,56261.683984375
2025-07-08,56397.236653645836
2025-07-09,56524.50006510417
2025-07-10,56605.96588541667
2025-07-11,56733.45032552083
2025-07-14,56842.90904947917
2025-07-15,56965.590559895834
2025-07-16,57135.86822916667
2025-07-17,57332.5513671875
2025-07-18,57532.550130208336
2025-07-21,57742.44583333333
2025-07-22,57929.23196614583
2025-07-23,58111.144791666666
2025-07-24,58286.46640625
2025-07-25,58460.14016927083
2025-07-28,58706.32825520833
2025-07-29,58955.8119140625
2025-07-30,59243.16555989583
2025-07-31,59530.3986328125
2025-08-01,59771.5228515625
2025-08-04,60025.82962239583
2025-08-05,60280.15631510417
2025-08-06,60470.499283854166
2025-08-07,60700.319596354166
2025-08-08,60943.372786458334
2025-08-11,61174.881184895836
2025-08-12,61416.226302083334
2025-08-13,61687.1318359375
2025-08-14,61951.4560546875
2025-08-18,62192.69049479167
2025-08-19,62450.30279947917
2025-08-20,62724.3431640625
2025-08-21,62991.842447916664
2025-08-22,63285.626692708334
2025-08-25,63548.303125
2025-08-26,63787.93014322917
2025-08-27,64030.8626953125
2025-08-28,64247.490494791666
2025-08-29,64449.38828125
2025-09-01,64595.390625
2025-09-02,64754.645833333336
2025-09-03,64935.26263020833
2025-09-04,65109.3583984375
2025-09-05,65280.118359375
2025-09-08,65480.418619791664
2025-09-09,65721.80397135417
2025-09-10,65966.575390625
2025-09-11,66196.687109375
2025-09-12,66469.58203125
2025-09-15,66755.68977864583
2025-09-16,67114.151171875
2025-09-17,67411.89407552083
2025-09-18,67731.13899739583
2025-09-22,68121.13001302084
2025-09-23,68514.96048177083
2025-09-24,68936.80397135417
2025-09-25,69363.59088541666
2025-09-26,69734.35169270834
2025-09-29,70076.69856770833
2025-09-30,70422.31901041667
2025-10-01,70829.0634765625
2025-10-02,71302.82057291667
2025-10-10,71870.02174479167
2025-10-13,72409.12897135416
2025-10-14,72893.73287760417
2025-10-15,73436.2607421875
2025-10-16,74003.70442708333
2025-10-17,74557.98020833333
2025-10-20,75082.60963541667
2025-10-21,75590.71692708334
2025-10-22,76105.49635416667
2025-10-23,76615.17779947916
2025-10-24,77156.33717447917
2025-10-27,77757.05338541667
2025-10-28,78318.03802083334
2025-10-29,78821.42239583333
2025-10-30,79381.09765625
2025-10-31,79964.09231770833
2025-11-03,80626.447265625
2025-11-04,81227.37682291666
2025-11-05,81743.95104166666
2025-11-06,82234.057421875
2025-11-07,82720.772265625
2025-11-10,83224.16393229166
2025-11-11,83754.13411458333
2025-11-12,84290.66614583334
2025-11-13,84820.58489583334
2025-11-14,85244.630859375
2025-11-17,85729.89635416666
2025-11-18,86195.182421875
2025-11-19,86638.95104166666
2025-11-20,87142.34270833334
2025-11-21,87548.086328125
2025-11-24,87972.095703125
2025-11-25,88437.491796875
2025-11-26,88980.59309895833
2025-11-27,89530.33723958333
2025-11-28,90046.90416666666
2025-12-01,90566.78893229166
2025-12-02,91164.3125
2025-12-03,91755.32565104167
2025-12-04,92344.73515625
2025-12-05,92983.82200520833
2025-12-08,93651.002734375
2025-12-09,94290.08958333333
2025-12-10,94899.48619791666
2025-12-11,95479.17044270833
2025-12-12,96072.155078125
2025-12-15,96564.32083333333
2025-12-16,97005.25690104166
2025-12-17,97482.82005208333
2025-12-18,97975.19166666667
2025-12-19,98411.44153645834
2025-12-22,98864.478515625
2025-12-23,99314.293359375
2025-12-24,99745.95260416667
2025-12-26,100263.73255208334
2025-12-29,100878.64635416666
2025-12-30,101479.1921875
2026-01-02,102227.74075520833
2026-01-05,103101.20013020834
2026-01-06,103925.89609375
2026-01-07,104708.55403645833
2026-01-08,105472.82786458333
2026-01-09,106268.56627604166
2026-01-12,107004.70208333334
2026-01-13,107676.18958333334
2026-01-14,108389.27369791667
2026-01-15,109158.92356770833
2026-01-16,110021.665625
2026-01-19,110872.85364583334
2026-01-20,111690.608203125
2026-01-21,112541.81236979166
2026-01-22,113386.62122395834
2026-01-23,114269.48294270833
2026-01-26,115135.79283854166
2026-01-27,116065.594921875
2026-01-28,116987.35455729166
2026-01-29,117821.25286458334
2026-01-30,118754.44583333333
2026-02-02,119590.82591145833
2026-02-03,120734.789453125
2026-02-04,121926.88216145833
2026-02-05,122911.2890625
2026-02-06,123836.05325520833
2026-02-09,124897.16966145833
2026-02-10,125953.27213541667
2026-02-11,127135.329296875
2026-02-12,128440.73854166667
2026-02-13,129835.736328125
2026-02-19,131398.61536458333
2026-02-20,132895.29544270833
2026-02-23,134536.20911458333
2026-02-24,136262.10013020833
2026-02-25,138003.16927083334
2026-02-26,139927.47486979168
2026-02-27,141815.24583333332
2026-03-03,143396.7421875
2026-03-04,144592.39453125
2026-03-05,146067.67799479168
2026-03-06,147468.20481770832
2026-03-09,148614.30638020832
2026-03-10,149945.29153645833
2026-03-11,151292.99739583334
2026-03-12,152623.98255208333
2026-03-13,153888.40638020833
2026-03-16,155250.904296875
2026-03-17,156673.40677083333
2026-03-18,158406.60234375
2026-03-19,160039.84361979167
2026-03-20,161570.37526041668
2026-03-23,162887.99010416667
2026-03-24,164283.67213541668
2026-03-25,165598.19388020833
2026-03-26,166748.13697916668
2026-03-27,167904.70091145832
2026-03-30,168906.47604166667
2026-03-31,169705.58984375
2026-04-01,170872.21744791666
2026-04-02,171708.3078125
2026-04-03,172514.72864583333
2026-04-06,173422.84375
2026-04-07,174352.69765625
2026-04-08,175552.47604166667
2026-04-09,176640.59453125
2026-04-10,177765.37291666667
2026-04-13,178826.7765625
2026-04-14,179934.93984375
2026-04-15,181058.22708333333
2026-04-16,182206.68645833334
2026-04-17,183323.49296875
2026-04-20,184483.49166666667
2026-04-21,185646.97161458334
2026-04-22,186738.88125
2026-04-23,187950.78411458334
2026-04-24,189079.35364583333
2026-04-27,190168.17786458333
2026-04-28,191167.10182291668
2026-04-29,192260.96744791666
2026-04-30,193266.49270833333
2026-05-04,194640.00364583332
2026-05-06,196287.43671875
2026-05-07,197999.92473958334
2026-05-08,199825.40885416666
2026-05-11,201945.86875
2026-05-12,203828.26380208333
2026-05-13,205803.97161458334
2026-05-14,207946.41484375
2026-05-15,209484.22994791667
2026-05-18,211153.80130208333
2026-05-19,212585.3421875
2026-05-20,214023.553125
2026-05-21,215805.19739583333
2026-05-22,217353.74921875
2026-05-26,218952.42161458332
2026-05-27,220443.25963541667
2026-05-28,221834.04609375
2026-05-29,223872.42916666667
2026-06-01,226825.02395833333
2026-06-02,229646.61979166666
2026-06-04,232374.76536458332
2026-06-05,234972.40494791666
2026-06-08,236772.20677083332
2026-06-09,238978.74765625
2026-06-10,240895.21614583334
2026-06-11,242826.53333333333
2026-06-12,245063.02942708333
2026-06-15,247454.7046875
2026-06-16,249703.54921875
2026-06-17,252143.78489583332
2026-06-18,254868.9828125
2026-06-19,257670.39635416667
2026-06-22,260406.92682291666
2026-06-23,262430.1
